Education,Marital,Sex,Age,Race,Veteran,Pro_Cert,Groom_Dis,Hear_Dis,Vis_Dis,Err_Dis,Climb_Dis,Concen_Dis,Citizenship,HrsWeek,Industry,WorkClass,Salary
42,1,2,14,1,2,2,2,2,2,2,2,2,1,10,10,2,5
42,1,1,14,1,2,2,2,2,2,2,2,2,1,40,4,4,2
43,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,4,2
39,1,1,9,1,2,1,2,2,2,2,2,2,1,40,10,4,1
40,4,2,15,1,2,2,2,2,2,2,2,2,1,40,10,1,3
44,4,1,16,1,2,2,2,2,2,2,2,2,1,15,10,5,5
43,1,1,15,4,2,2,2,2,2,2,2,2,4,20,5,4,1
43,1,2,14,4,2,2,2,2,2,2,2,2,4,25,5,4,1
43,1,2,11,4,2,2,2,2,2,2,2,2,3,40,13,1,1
44,1,1,15,2,1,2,2,2,2,2,2,2,1,40,13,1,2
42,7,1,9,2,2,2,2,2,2,2,2,2,1,40,5,4,4
39,1,2,10,4,2,2,2,2,2,2,2,2,4,40,11,4,4
39,1,1,12,2,1,2,2,2,2,2,2,2,1,1,5,4,2
43,5,2,12,1,2,2,2,2,2,2,2,2,1,40,4,4,2
37,5,1,7,1,2,2,2,2,2,2,2,2,1,40,3,7,5
39,7,1,6,1,2,2,2,2,2,2,2,2,1,30,12,4,5
39,1,1,11,1,1,2,2,2,2,2,2,2,1,50,1,4,4
44,1,2,11,1,2,1,2,2,2,2,2,2,1,53,8,3,2
43,1,2,11,1,2,1,2,2,2,2,2,2,1,40,10,5,4
39,1,2,11,1,2,2,2,2,2,2,2,2,1,40,13,3,4
39,5,2,11,1,2,1,2,2,2,2,2,2,1,40,5,4,1
39,1,1,13,1,2,2,2,2,2,2,2,2,1,40,4,4,3
39,5,1,8,1,2,2,2,2,2,2,2,2,1,25,3,6,5
40,5,2,8,1,2,2,2,2,2,2,2,2,1,40,9,4,3
43,5,2,6,1,2,1,2,2,2,2,2,2,1,39,10,5,3
42,1,1,6,1,2,2,2,2,2,2,2,2,1,40,13,2,2
42,1,2,6,1,2,2,2,2,2,2,2,2,1,40,8,4,3
39,1,2,12,1,2,2,2,2,2,2,2,2,1,40,10,4,3
42,1,1,16,1,2,2,2,2,2,2,2,2,1,40,10,3,5
43,7,2,10,1,2,2,2,2,2,2,1,2,1,40,10,5,4
43,1,2,7,1,2,1,2,2,2,2,2,2,1,40,10,3,3
43,1,1,7,1,2,2,2,2,2,2,2,2,1,40,10,3,2
43,1,2,9,1,2,2,2,2,2,2,2,2,1,51,8,4,3
42,1,1,9,1,2,2,2,2,2,2,2,2,1,43,8,4,3
39,1,2,8,1,2,2,2,2,2,2,2,2,1,40,13,2,2
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,13,2,2
43,2,2,7,1,2,2,2,2,2,2,2,2,1,18,10,3,2
40,5,2,8,1,2,2,2,2,2,2,2,2,1,40,4,4,5
44,5,2,9,4,2,2,2,2,2,2,2,2,1,36,10,4,3
40,1,1,7,2,2,2,2,2,2,2,2,2,1,40,10,3,3
40,1,2,6,2,2,2,2,2,2,2,2,2,1,24,13,2,2
41,7,2,8,2,2,1,2,2,2,2,2,2,1,40,10,5,4
44,1,1,9,1,2,2,2,2,2,2,2,2,1,60,12,5,3
43,7,1,7,1,2,2,2,2,2,2,2,2,1,45,12,4,1
40,1,1,14,1,2,1,2,2,2,2,2,2,4,45,9,6,1
43,1,2,14,1,2,1,2,2,2,2,2,2,1,40,10,3,5
41,1,1,10,1,2,2,2,2,2,2,2,2,1,40,8,4,3
41,1,2,12,1,2,2,2,2,2,2,2,2,1,40,8,4,2
36,7,1,2,1,2,2,2,2,2,2,2,2,1,4,5,4,5
40,1,1,8,1,2,2,2,2,2,2,2,2,1,24,3,4,2
39,1,2,9,8,2,2,2,2,2,2,2,2,1,24,9,4,1
42,1,1,8,1,2,2,2,2,2,2,2,2,1,50,12,4,2
40,7,2,7,2,2,1,2,2,2,2,2,2,1,40,13,2,2
44,7,2,10,2,2,1,2,2,2,2,2,2,1,70,10,4,1
42,5,2,12,1,2,1,2,2,2,2,2,2,1,44,10,4,2
37,7,2,2,1,2,2,2,2,2,2,2,2,1,8,11,4,5
43,1,1,11,1,2,1,2,2,2,2,2,2,1,40,10,3,2
44,1,2,10,1,2,1,2,2,2,2,2,2,1,40,10,3,2
41,1,1,9,1,2,2,2,2,2,2,2,2,1,40,9,4,2
36,7,1,3,1,2,1,2,2,2,2,2,2,1,40,11,4,5
40,1,2,13,1,2,2,2,2,2,2,2,2,1,25,12,4,4
39,1,1,13,1,2,2,2,2,2,2,2,2,1,44,10,4,4
44,5,2,11,1,2,1,2,2,2,2,2,2,1,65,10,3,3
43,1,1,15,1,2,1,2,2,2,2,2,2,1,40,4,4,1
46,1,1,16,1,2,1,2,1,2,2,2,2,1,8,10,4,5
43,7,2,7,1,2,2,2,2,2,2,2,2,1,33,12,5,4
43,5,1,9,1,2,2,2,2,2,2,2,2,1,45,5,4,3
43,7,2,7,1,2,2,2,2,2,2,2,2,1,45,8,5,2
36,5,2,14,1,2,2,2,2,2,2,2,2,1,40,10,3,3
43,7,1,6,1,2,1,2,2,2,2,2,2,1,39,10,4,2
43,1,1,7,4,2,2,2,2,2,2,2,2,4,80,4,4,2
44,7,2,9,1,2,2,2,2,2,2,2,2,1,50,6,4,2
43,5,2,10,1,2,2,2,2,2,2,2,2,1,30,5,4,4
44,5,2,8,1,2,1,2,2,2,2,2,2,1,40,10,4,1
43,1,2,7,1,2,2,2,2,2,2,2,2,1,40,10,5,3
40,7,1,7,1,2,2,2,2,2,2,2,2,1,40,3,4,3
43,5,2,8,1,2,2,2,2,2,2,2,2,1,40,7,4,4
39,1,1,7,6,2,2,2,2,2,2,2,2,1,48,6,4,1
39,1,2,7,1,2,1,2,2,2,2,2,2,1,38,10,4,4
44,1,2,10,1,2,2,2,2,2,2,2,2,1,40,10,3,3
42,7,1,4,1,2,2,2,2,2,2,2,2,1,25,11,4,5
42,1,1,10,2,2,2,2,2,2,2,2,2,1,40,13,3,2
39,1,2,11,2,2,2,2,2,2,2,2,2,1,40,5,4,4
39,6,1,3,2,2,2,2,2,2,2,2,2,1,40,4,4,2
43,1,1,11,1,2,1,2,2,2,2,2,2,1,42,8,4,1
40,1,2,10,1,2,1,2,2,2,2,2,2,1,43,8,4,1
40,7,2,6,2,2,1,2,2,2,2,2,2,1,30,9,4,5
43,1,1,14,1,2,2,2,2,2,2,2,2,1,60,5,4,1
38,1,2,16,2,2,1,2,2,2,2,2,2,1,20,10,4,5
43,1,1,15,2,2,1,2,2,2,2,2,2,1,50,10,4,1
45,1,1,10,4,2,2,2,2,2,2,2,2,5,40,8,4,1
45,1,2,10,4,2,2,2,2,2,2,2,2,5,40,8,5,1
39,5,2,12,1,2,2,2,2,2,2,2,2,1,40,8,4,1
40,7,1,6,1,2,2,2,2,2,2,2,2,1,36,11,4,4
43,7,1,6,1,2,1,2,2,2,2,2,2,1,10,10,2,5
39,5,1,11,1,2,2,2,2,2,2,2,2,1,50,9,6,2
39,7,2,4,1,2,2,2,2,2,2,2,2,1,55,5,4,4
39,7,2,4,1,2,2,2,2,2,2,2,2,1,55,5,4,4
39,1,2,11,1,2,2,2,2,2,2,2,2,1,40,13,1,4
39,1,1,11,1,2,2,2,2,2,2,2,2,1,40,3,4,1
39,7,2,9,1,2,1,2,2,2,2,2,2,1,40,5,4,4
44,1,2,12,1,2,2,2,2,2,2,2,2,1,36,11,4,2
39,5,2,12,1,2,2,2,2,2,2,2,2,1,10,9,4,4
42,1,1,11,1,2,2,2,2,2,2,2,2,1,40,8,4,1
44,1,2,10,1,2,1,2,2,2,2,2,2,1,40,10,2,1
43,1,2,12,1,2,2,2,2,2,2,2,2,1,15,9,4,5
43,1,1,10,1,2,2,2,2,2,2,2,2,1,40,8,4,1
40,1,2,10,1,2,1,2,2,2,2,2,2,1,40,10,4,4
44,6,1,11,1,2,1,2,2,2,2,2,2,1,50,10,2,1
43,1,2,12,2,2,2,2,2,2,2,2,2,1,50,8,4,1
43,1,1,11,2,2,2,2,2,2,2,2,2,1,40,8,4,1
44,1,2,9,1,2,1,2,2,2,2,2,2,1,20,10,4,3
46,1,1,9,1,2,1,2,2,2,2,2,2,1,60,13,2,1
43,1,1,10,1,2,2,2,2,2,2,2,2,1,37,13,2,1
46,1,2,7,1,2,1,2,2,2,2,2,2,1,40,5,4,1
44,7,2,6,4,2,2,2,2,2,2,2,2,4,40,8,4,2
40,7,2,5,1,2,2,2,2,2,2,2,2,5,55,10,4,4
40,7,1,4,1,2,2,2,2,2,2,2,2,5,30,11,4,4
39,7,2,11,1,2,2,2,2,2,2,2,2,5,30,4,4,4
44,1,2,7,1,2,2,2,2,2,2,2,2,1,55,11,4,2
43,1,1,7,1,2,2,2,2,2,2,2,2,1,40,9,4,1
40,7,2,3,1,2,2,2,2,2,2,2,2,1,25,5,4,5
39,7,2,3,1,2,2,2,2,2,2,2,2,1,25,5,4,5
43,7,2,12,1,2,2,2,2,2,2,2,2,1,28,13,3,1
40,1,1,12,1,2,2,2,2,2,2,2,2,1,45,7,7,5
43,1,2,12,1,2,2,2,2,2,2,2,2,1,46,10,7,5
39,1,1,17,1,2,2,2,2,2,2,2,2,1,25,6,1,4
43,4,2,12,1,2,2,2,2,2,2,2,2,1,65,10,2,2
39,7,2,10,1,2,2,2,2,2,2,2,2,1,54,8,4,1
43,7,1,5,1,2,2,2,2,2,2,2,2,1,48,13,3,2
44,7,2,6,1,2,1,2,2,2,2,2,2,1,40,10,3,3
44,7,1,6,1,2,1,2,2,2,2,2,2,1,40,10,3,2
39,1,1,7,1,2,2,2,2,2,2,2,1,1,2,11,6,4
43,4,2,10,2,2,2,2,2,2,2,2,2,1,38,13,2,3
42,1,1,10,1,2,1,2,2,2,2,2,2,1,8,9,4,1
40,7,1,4,1,2,2,2,2,2,2,2,2,1,10,11,4,5
44,7,1,6,1,2,2,2,2,2,2,2,2,1,40,10,2,4
40,1,2,14,1,2,2,2,2,2,2,2,2,1,40,4,4,2
39,1,1,11,1,2,2,2,2,2,2,2,2,1,42,3,4,3
37,7,1,2,1,2,2,2,2,2,2,2,2,1,3,3,4,5
44,1,2,8,1,2,1,2,2,2,2,2,2,1,50,10,2,2
43,7,1,5,4,2,1,2,2,2,2,2,2,5,20,10,2,5
43,7,1,5,4,2,1,2,2,2,2,2,2,5,20,10,2,5
44,5,1,11,1,2,2,2,2,2,2,2,2,1,28,10,2,1
43,7,1,5,1,2,2,2,2,2,2,2,2,1,40,9,4,4
44,7,1,6,1,2,2,2,2,2,2,2,2,1,32,10,2,3
46,1,2,7,1,2,1,2,2,2,2,2,2,1,21,10,2,3
43,1,1,8,1,2,2,2,2,2,2,2,2,1,41,3,4,3
40,7,1,3,2,2,2,2,2,2,2,2,2,1,10,11,4,5
45,1,1,7,4,2,2,2,2,2,2,2,2,5,48,10,2,4
46,1,2,7,4,2,2,2,2,2,2,2,2,5,40,10,2,4
45,1,1,7,4,2,2,2,2,2,2,2,2,5,48,10,2,4
46,1,2,7,4,2,2,2,2,2,2,2,2,5,40,10,2,4
39,1,1,12,4,2,2,2,2,2,2,2,2,5,10,5,6,1
44,7,1,6,4,2,2,2,2,2,2,2,2,5,40,9,4,1
39,1,1,12,1,2,2,2,2,2,2,2,2,1,50,4,4,1
41,1,2,12,1,2,1,2,2,2,2,2,2,1,24,10,5,5
44,1,1,7,1,2,1,2,2,2,2,2,2,1,37,12,5,4
44,1,2,7,1,2,1,2,2,2,2,2,2,1,16,10,5,5
46,1,1,7,4,2,2,2,2,2,2,2,2,5,50,10,5,1
44,1,1,12,2,1,2,2,2,2,2,2,2,1,40,13,2,1
44,1,2,9,1,2,1,2,2,2,2,2,2,1,40,13,2,1
44,7,1,9,1,2,2,2,2,2,2,2,2,1,40,8,4,1
44,5,2,9,4,2,2,2,2,2,2,2,2,4,40,8,4,1
39,7,1,10,1,2,2,2,2,2,2,2,2,1,40,10,2,4
43,7,1,9,1,2,2,2,2,2,2,2,2,1,56,4,4,2
44,7,2,9,2,2,2,2,2,2,2,2,2,1,60,8,4,1
43,1,1,10,1,2,2,2,2,2,2,2,2,1,48,13,1,1
44,1,2,9,2,2,2,2,2,2,2,2,2,4,38,10,4,1
46,1,1,8,1,2,1,2,2,2,2,2,2,1,62,10,2,1
39,1,1,7,1,2,2,2,2,2,2,2,2,1,40,6,4,1
39,1,2,6,1,2,2,2,2,2,2,2,2,1,40,5,4,4
44,1,2,10,4,2,1,2,2,2,2,2,2,5,55,10,4,3
40,7,2,4,2,2,2,2,2,2,2,2,2,1,12,11,4,5
40,7,1,4,1,2,2,2,2,2,2,2,2,1,33,11,4,5
43,1,2,12,1,2,2,2,2,2,2,2,2,1,32,13,1,1
40,1,1,12,1,2,1,2,2,2,2,2,2,1,40,6,3,1
43,7,2,5,1,2,2,2,2,2,2,2,2,1,32,5,4,5
43,7,2,7,1,2,2,2,2,2,2,2,2,1,43,13,2,1
45,7,1,9,1,2,1,2,2,2,2,2,2,1,55,9,4,1
40,1,1,15,1,1,1,2,1,2,2,2,2,1,40,11,3,1
38,7,1,10,1,2,2,2,2,2,2,2,2,1,40,6,4,3
44,1,2,9,1,2,1,2,2,2,2,2,2,4,45,10,4,1
39,1,1,10,1,2,2,2,2,2,2,2,2,4,50,6,4,1
43,7,2,10,1,2,2,2,2,2,2,2,2,4,40,10,5,1
39,1,1,9,1,2,2,2,2,2,2,2,2,4,40,5,4,5
41,1,2,16,1,2,2,2,2,2,2,2,2,5,40,5,4,5
39,7,1,12,1,2,2,2,2,2,2,2,2,1,40,5,4,4
40,1,1,14,1,2,2,2,2,2,2,2,2,2,64,9,4,1
44,1,2,12,1,2,1,2,2,2,2,2,2,4,40,10,3,1
45,5,1,8,1,2,1,2,2,2,2,2,2,1,50,10,4,2
37,1,1,9,1,2,2,2,2,2,2,2,2,1,40,3,4,2
43,7,1,7,1,2,2,2,2,2,2,2,2,1,40,10,4,1
44,7,2,8,1,2,2,2,2,2,2,2,2,1,55,9,4,1
43,7,2,6,1,2,1,2,2,2,2,2,2,1,38,10,4,1
44,1,2,9,2,2,2,2,2,2,2,2,2,1,24,10,4,5
40,7,2,4,1,2,2,2,2,2,2,2,2,1,25,5,4,5
40,7,1,3,1,2,2,2,2,2,2,2,2,1,20,11,4,5
43,7,2,6,8,2,2,2,2,2,2,2,2,1,50,5,4,1
45,7,1,7,1,2,1,2,2,2,2,2,2,1,44,10,4,1
43,7,2,6,1,2,2,2,2,2,2,2,2,1,60,9,4,1
44,1,1,8,1,2,2,2,2,2,2,2,2,1,65,9,4,1
44,1,2,7,1,2,2,2,2,2,2,2,2,1,45,5,4,1
44,7,1,7,1,2,1,2,2,2,2,2,2,1,50,9,4,1
43,7,2,12,1,2,2,2,2,2,2,2,2,1,40,9,4,5
43,7,2,9,1,2,2,2,2,2,2,2,2,4,36,13,1,1
43,7,1,9,4,2,2,2,2,2,2,2,2,1,45,10,4,1
43,1,2,14,1,2,2,2,2,2,2,2,2,1,40,10,4,1
44,7,2,6,1,2,1,2,2,2,2,2,2,1,45,10,4,1
39,3,2,6,2,2,2,2,2,2,2,2,2,1,40,10,4,5
43,1,2,7,4,2,2,2,2,2,2,2,2,5,40,3,4,1
44,1,1,7,4,2,2,2,2,2,2,2,2,5,40,10,4,1
39,1,1,8,1,2,1,2,2,2,2,2,2,5,40,6,4,1
39,7,1,12,1,2,2,2,2,2,2,2,2,1,30,3,4,5
43,1,1,16,1,2,2,2,2,2,2,2,2,1,48,3,4,1
45,1,1,8,1,2,1,2,2,2,2,2,2,1,40,9,4,1
45,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,4,1
45,1,2,9,1,2,1,2,2,2,2,2,2,1,40,9,4,1
44,1,1,9,1,2,1,2,2,2,2,2,2,1,40,10,4,1
44,1,2,12,1,2,1,2,2,2,2,2,2,1,45,10,4,2
39,5,1,15,1,2,2,2,2,2,2,2,2,1,40,5,4,2
42,1,1,7,1,2,2,2,2,2,2,2,2,1,40,6,4,1
43,1,2,7,1,2,1,2,2,2,2,2,2,1,40,10,5,2
43,4,2,14,1,2,2,2,2,2,2,2,2,1,40,10,5,1
40,1,1,10,1,2,2,2,2,2,2,2,2,4,40,4,4,1
39,5,1,11,2,2,2,2,2,2,2,2,2,1,35,6,4,3
43,7,2,14,2,2,1,2,2,2,2,2,2,1,32,10,5,1
40,7,1,6,2,2,1,2,2,2,2,2,2,1,40,10,4,1
43,7,1,6,2,2,2,2,2,2,2,2,2,1,20,9,4,4
44,5,1,14,1,2,2,2,2,2,2,2,2,1,55,12,5,1
45,7,2,8,2,2,1,2,2,2,2,2,2,1,40,9,4,3
39,7,1,11,1,2,2,2,2,2,2,2,2,5,40,5,4,2
43,7,1,6,1,2,1,2,2,2,2,2,2,1,70,8,4,1
43,7,1,6,1,2,2,2,2,2,2,2,2,1,40,9,4,1
43,1,1,15,1,2,2,2,2,2,2,2,2,1,6,10,6,4
45,1,1,14,1,2,2,2,2,2,2,2,2,4,45,4,4,1
45,1,1,15,1,1,1,2,2,2,2,2,2,1,52,9,4,1
41,7,1,10,1,2,2,2,2,2,2,2,2,1,40,4,4,3
43,7,2,6,1,2,2,2,2,2,2,2,2,1,40,4,4,2
40,7,1,7,2,2,2,2,2,2,2,2,2,1,32,11,4,4
40,5,2,12,1,2,2,2,2,2,2,2,2,1,45,5,4,1
43,1,2,6,4,2,2,2,2,2,2,2,2,5,38,10,2,1
43,1,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,7,1,8,2,2,2,2,2,2,2,2,2,1,50,10,4,1
42,4,2,15,2,2,2,2,2,2,2,2,2,1,25,10,4,5
39,1,2,13,1,2,2,2,2,2,2,2,2,1,40,10,5,4
44,7,1,15,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,1,2,10,1,2,2,2,2,2,2,2,2,1,50,5,4,2
43,1,1,14,1,2,2,2,2,2,2,2,2,4,35,8,5,1
43,1,2,13,1,2,2,2,2,2,2,2,2,4,40,12,5,1
40,1,1,8,4,2,2,2,2,2,2,2,2,5,40,5,4,3
39,1,2,17,1,2,2,2,2,2,2,2,2,1,37,11,4,5
43,1,1,13,1,2,2,2,2,2,2,2,2,4,35,9,4,1
40,7,1,5,1,2,2,2,2,2,2,2,2,4,30,6,4,4
44,7,2,12,2,2,2,2,2,2,2,2,2,1,38,13,2,1
43,7,1,9,2,2,2,2,2,2,2,2,2,1,40,4,4,3
43,7,2,7,4,2,2,2,2,2,2,2,1,1,40,9,4,2
40,1,2,7,2,2,1,2,2,2,2,2,2,1,60,6,1,5
39,5,1,11,1,2,2,2,2,2,2,2,2,1,45,12,4,1
40,7,2,6,2,2,2,2,2,2,2,2,2,1,40,13,3,5
39,7,1,8,2,2,2,2,2,2,2,2,2,1,40,4,4,4
43,7,1,6,1,2,2,2,2,2,2,2,2,1,40,9,4,1
39,4,2,16,2,2,2,2,2,2,2,2,2,1,20,10,4,5
39,6,1,7,1,2,1,2,2,2,2,2,2,1,40,3,4,1
39,1,1,10,1,2,2,2,2,2,2,2,2,4,40,4,4,2
40,7,2,4,1,2,2,2,2,2,2,2,2,4,40,8,4,3
39,7,1,3,1,2,2,2,2,2,2,2,2,4,35,11,4,4
39,4,2,17,1,2,2,2,1,2,2,2,2,1,12,5,4,5
43,1,1,10,1,2,2,2,2,2,2,2,2,1,50,5,4,1
43,1,1,7,1,2,2,2,2,2,2,2,2,4,40,5,4,3
40,7,2,15,2,2,2,2,2,2,2,2,2,1,40,8,4,1
41,1,1,11,1,2,2,2,2,2,2,2,2,1,40,10,5,2
43,1,1,11,1,2,2,2,2,2,2,2,2,1,30,6,4,1
43,1,1,9,1,2,2,2,2,2,2,2,2,1,40,9,4,1
44,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,3,2
43,1,1,9,1,2,2,2,2,2,2,2,2,1,40,12,5,1
43,1,2,7,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,1,1,13,1,2,2,2,2,2,2,2,2,1,40,8,4,1
40,7,1,7,1,2,2,2,2,2,2,2,2,1,20,6,4,3
43,4,2,13,1,2,2,2,2,2,2,2,2,1,40,6,5,4
42,7,2,7,1,2,2,2,2,2,2,2,2,1,35,10,4,4
42,7,2,6,1,2,2,2,2,2,2,2,2,1,40,10,4,3
42,7,2,6,1,2,2,2,2,2,2,2,2,1,32,10,5,4
39,7,1,10,1,2,2,2,2,2,2,2,2,1,40,4,4,4
39,7,2,6,1,2,2,2,2,2,2,2,2,1,42,8,4,4
43,1,1,6,1,2,2,2,2,2,2,2,2,1,40,9,4,1
43,1,2,6,1,2,2,2,2,2,2,2,2,5,40,10,4,2
44,7,1,7,4,2,1,2,2,2,2,2,2,5,40,9,4,1
40,6,1,8,1,1,2,2,2,2,2,2,2,1,50,13,1,4
39,7,1,15,2,2,2,2,2,2,2,2,2,1,40,9,4,3
43,1,2,7,1,2,1,2,2,2,2,2,2,1,40,10,5,1
43,1,1,7,1,2,2,2,2,2,2,2,2,1,40,5,4,1
40,1,1,13,2,2,2,2,2,2,2,2,2,1,44,10,4,1
43,7,2,13,1,2,2,2,2,2,2,2,2,1,35,10,5,3
44,1,2,15,1,2,2,2,2,2,2,2,2,1,15,7,3,5
44,7,2,7,1,2,2,2,2,2,2,2,2,1,40,6,4,5
46,1,1,15,1,2,1,2,2,2,2,2,2,1,40,9,4,1
43,1,1,14,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,1,2,13,1,2,2,2,2,2,2,2,2,1,40,8,4,1
41,1,1,10,2,2,1,2,2,2,2,2,2,1,50,4,4,1
42,1,2,8,1,2,2,2,2,2,2,2,2,1,40,8,4,4
40,1,1,11,1,2,2,2,2,2,2,2,2,1,50,4,4,2
43,1,2,11,1,2,2,2,2,2,2,2,2,1,45,12,5,2
39,7,1,4,1,2,2,2,2,2,2,2,2,1,36,9,4,4
38,7,2,3,1,2,2,2,2,2,2,2,2,1,2,11,4,5
43,5,2,8,1,2,2,2,2,2,2,2,2,1,35,13,3,3
43,5,1,10,1,2,2,2,2,2,2,2,2,1,55,6,4,1
43,1,1,8,1,2,1,2,2,2,2,2,2,4,40,9,4,1
42,1,2,8,1,2,2,2,2,2,2,2,2,4,40,8,4,2
39,1,2,9,1,2,2,2,2,2,2,2,2,1,40,11,4,4
45,1,1,16,2,2,1,2,1,2,2,2,2,4,50,10,4,2
46,1,1,8,1,2,2,2,2,2,2,2,2,1,40,9,6,1
43,1,1,7,1,2,2,2,2,2,2,2,2,1,40,9,4,2
43,1,2,10,1,2,2,2,2,2,2,2,2,1,40,12,5,4
44,1,1,9,4,2,1,2,2,2,2,2,2,3,45,4,4,1
43,1,2,8,4,2,1,2,2,2,2,2,2,3,50,8,4,1
44,5,2,7,1,2,2,2,2,2,2,2,2,1,40,9,4,5
45,1,2,9,1,2,1,2,2,2,2,2,2,1,40,10,4,1
39,5,2,6,1,2,2,2,2,2,2,2,2,4,40,12,5,1
39,4,2,17,1,2,2,2,2,2,2,2,2,1,23,5,4,4
32,6,2,12,1,2,2,2,2,2,2,2,2,1,50,4,4,3
39,1,1,11,1,2,2,2,2,2,2,2,2,1,40,10,5,2
42,1,2,11,1,2,2,2,2,2,2,2,2,1,40,9,5,2
40,7,1,5,1,2,2,2,2,2,2,2,2,1,20,11,4,5
44,7,1,11,7,2,2,2,2,2,2,2,2,2,37,13,2,1
42,7,1,12,7,2,2,2,2,2,2,2,2,2,40,6,4,3
42,7,2,6,1,2,2,2,2,2,2,2,2,1,40,8,4,4
40,7,2,12,2,2,1,2,2,2,2,2,2,1,40,10,4,3
44,7,2,8,1,2,1,2,2,2,2,2,2,1,33,10,5,3
45,7,1,11,1,2,1,2,2,2,2,2,2,1,40,9,4,1
45,1,1,7,1,2,1,2,2,2,2,2,2,1,40,10,4,1
44,7,1,6,1,2,2,2,2,2,2,2,2,5,50,9,4,1
45,7,2,7,1,2,1,2,2,2,2,2,2,1,40,10,4,1
40,1,1,10,1,2,2,2,2,2,2,2,2,1,30,3,4,1
41,1,2,10,1,2,2,2,2,2,2,2,2,1,40,11,5,1
43,7,2,7,2,2,2,2,2,2,2,2,2,1,40,10,5,2
43,1,2,12,2,2,2,2,2,2,2,2,2,1,45,8,4,1
39,7,1,4,1,2,2,2,2,2,2,2,2,1,40,4,4,3
42,1,1,11,1,2,2,2,2,2,2,2,2,1,40,10,5,2
40,1,2,10,1,2,2,2,2,2,2,2,2,1,40,8,4,2
36,1,1,14,1,2,2,2,2,2,2,2,2,4,40,11,4,3
44,1,2,7,1,2,1,2,2,2,2,2,2,1,40,10,3,1
39,1,2,7,1,2,2,2,2,2,2,2,2,1,40,9,4,4
39,6,2,8,1,2,2,2,2,2,2,2,2,4,40,6,1,5
34,5,2,13,1,2,2,2,2,2,2,2,2,2,7,4,4,5
39,7,1,7,1,2,2,2,2,2,2,2,2,5,40,8,4,5
44,1,2,8,1,2,2,2,2,2,2,2,2,1,40,8,5,1
44,7,1,7,1,2,1,2,2,2,2,2,2,1,70,10,2,2
43,7,2,6,1,2,1,2,2,2,2,2,2,1,50,10,2,4
43,1,2,9,1,2,1,2,2,2,2,2,2,1,40,13,3,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,36,10,5,3
43,1,1,9,1,2,2,2,2,2,2,2,2,1,40,9,4,1
43,1,2,9,4,2,2,2,2,2,2,2,2,5,40,9,4,2
44,7,1,5,1,2,1,2,2,2,2,2,2,1,40,9,4,2
43,1,1,7,1,2,1,2,2,2,2,2,2,1,50,10,4,3
44,5,1,10,2,2,2,2,2,2,2,2,2,5,50,9,4,1
44,7,2,7,1,2,1,2,2,2,2,2,2,1,50,12,5,2
39,7,1,7,1,2,2,2,2,2,2,2,2,1,37,11,4,5
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,4,4,3
43,1,1,14,2,2,2,2,2,2,2,2,2,4,35,5,4,3
43,1,2,10,2,2,2,2,2,2,2,2,2,5,38,5,4,4
39,3,2,9,2,2,1,2,2,2,2,2,2,4,24,10,4,4
44,6,2,9,2,2,2,2,2,2,2,2,2,1,50,8,4,3
40,7,2,8,2,2,2,2,2,2,2,2,2,1,40,10,4,4
40,7,1,3,2,2,2,2,2,2,2,2,2,1,40,5,4,4
39,3,2,10,2,2,2,2,2,2,2,2,2,1,40,9,4,4
43,1,1,14,1,2,1,2,2,2,2,2,2,1,60,8,4,1
43,1,2,12,1,2,2,2,2,2,2,2,2,1,40,10,4,5
39,1,1,13,1,2,2,2,2,2,2,2,2,1,40,12,4,3
46,7,1,6,1,2,1,2,2,2,2,2,2,1,40,10,4,1
43,7,2,5,1,2,2,2,2,2,2,2,2,1,40,9,4,2
41,1,1,12,1,2,2,2,2,2,2,2,2,1,40,9,4,3
43,1,2,11,1,2,2,2,2,2,2,2,2,4,40,6,4,5
40,1,2,7,1,2,2,2,2,2,2,2,2,1,20,5,4,5
42,1,1,8,1,2,2,2,2,2,2,2,2,1,60,5,4,1
43,1,2,13,1,2,1,2,2,2,2,2,2,1,42,10,3,3
43,1,1,14,1,2,2,2,2,2,2,2,2,1,12,10,3,5
43,1,2,9,1,2,2,2,2,2,2,2,2,1,40,8,4,1
44,1,1,9,1,2,2,2,2,2,2,2,2,1,50,8,4,1
40,1,2,15,1,2,2,2,2,2,2,2,2,1,40,5,4,1
43,1,1,7,1,2,2,2,2,2,2,2,2,1,60,8,4,1
44,1,1,7,4,2,2,2,2,2,2,2,2,4,60,9,6,2
43,7,2,11,1,2,2,2,2,2,2,2,2,1,25,5,4,1
40,5,1,12,2,2,2,2,2,2,2,2,2,1,40,6,4,4
44,1,1,10,1,2,2,2,2,2,2,2,2,1,50,8,4,1
36,7,1,2,1,2,2,2,2,2,2,2,2,1,8,10,4,5
